client_id,supplier_id,supplier_is_active,supplier_name,geolocation_eq_phone,geolocation_eq_phoneCountryCode,geolocation_eq_address,geolocation_eq_city,geolocation_eq_postal,geolocation_eq_country,geolocation_eq_province,geolocation_eq_phoneExtension,geolocation_eq_latitude,geolocation_eq_longitude
restosPlaisirs,590768d6e887d10eac0396d6,True,Avril supermarché,(418) 903-5454,,,,,,,,,
restosPlaisirs,591db5d63c791816248c8c81,True,Arche Boréale,4184352877,,155 chemin St-Laurent,Baie St-Paul,G3Z 2L5,,,,,
restosPlaisirs,5926e2a42a52c413e814303f,True,Monroy,418-780-2244,,5645 rue Rideau,Québec,G2E 5V9,,,,,
restosPlaisirs,592846db39c05219642a79cc,True,Distribution Vieux Port,4506413888,,1670 Semple,Québec,G1N 4R9,,,,,
restosPlaisirs,593b17e094a472172c7a5770,True,Alambika,1-514-400-9212,,1515 Van Horne,Outremont,H2V 1L4,,,,,
restosPlaisirs,59413a4ae96c5219b08cf936,True,Serres Amara,418-657-5508,,762 route Ste-Thérèse,Ste-Hénédine,G0S2R0,,,,,
restosPlaisirs,59440037dec0641c047d6936,True,Val Caudalies Vignoble,4502952333,,4921 principale,Dunham,J0E1M0,,,,,
restosPlaisirs,5957fcc29137aa1f440b0eb5,False,A.R.Importation,514-225-3520,,,,,,,,,
restosPlaisirs,595a52e4bb508d15d0fe9aa5,True,Bio Ferme des Caps,418-901-0502,,25 avenue de la Montagne,St-Tite des Caps,G0A4J0,,,,,
restosPlaisirs,5963b62c68337516d0e9efad,True,Distillery Inc,514-507-1243,,3901 Bannantyne Bur 100,Verdun,H4G1C2,,,,,
restosPlaisirs,59760bb5714b4519649d5535,True,Provence Canada,819-850-1536,,675 rue Bergeron,Drummondville,J2C7V5,,,,,
restosPlaisirs,598f43083c9e54294ccc1fad,True,Maelstrom,418-523-0700,,,,,,,,,
restosPlaisirs,59b02a22377a070e8c1665f6,True,Détour en France,(418) 271-3204,,,,,,,,,
restosPlaisirs,59b594445b3e811ca83d8479,True,Vignoble CAMY,5145003765,,188 Montée Henrysburg,St-Bernard-de-Lacolle,J0J 1V0,,,,,
restosPlaisirs,59b594ef5b3e811ca83d85b5,True,Vignoble Camy inc.,5145003765,,188 Montée Henrysburg,St-Bernard-De-Lacolle,J0J 1V0,,,,,
restosPlaisirs,59bfd7beff024312e45a52c2,False,Aliments Urbains,4186949222,,211 Boul. Harwood,Vaudreuil,J7V1Y3,,,,,
restosPlaisirs,59de43e12ddd1722c4498ad3,True,Atelier du Chef,418-682-5643,,"850,boul.Pierre-Bertrand,local #110",Québec,G1M 3K8,,,,,
restosPlaisirs,59f0ac10743295148400d739,True,Atelier Teknograv,(418) 523-4533,,1365 de la Pointe-aux-Lièvres,Quebec,G1L 4M6,,,,,
restosPlaisirs,5a00ab5d539f7825d0a66bd3,True,LG Chabot Sérid'art,(418) 688-5090,,"655 rue Maurice Bois, local 200",Quebec,G1M 3G4,,,,,
restosPlaisirs,5a149262aed45712d4a53292,True,Castor Fumant,418-694-9222,,383 rue Précieux sang,Joliette,J6E2M4,,,,,
restosPlaisirs,5a202c1b7a45a01c50f5ed18,True,Chaussures Portofino inc.,(418) 623-4151,,840 Colombière Est,Québec,G1J 1E3,,,,,
restosPlaisirs,5a56318b38ed1a0bb4ea2f88,True,Formation Urgence Vie,(819) 573-2992,,181 rue Léger,Sherbrooke,J1L 1M2,,,,,
restosPlaisirs,5a58de9d7654091580672d03,True,Wood Wyant,1-877-726-4627,,777 boul Pierre-Roux Est,Victoriaville,G1R 4W6,,,,,
restosPlaisirs,5a5cae39fbb2822b58e35d5e,True,Firebarns,581-309-1220,,C.P. 41011,Québec,G2K2L7,,,,,
restosPlaisirs,5a662a6c9aa8cd0518b9927d,True,Vignoble domaine Beauchemin,438-831-2163,,380 RUE GÉRIN-LAJOIE,YAMACHICHE,GOX 3LO,,,,,
restosPlaisirs,5a66544b9aa8cd0518b99311,True,Dominion & Grimm inc.,418-878-2363,,208 Rang des Mines,Saint-Augustin-de-Desmaures,,,,,,
restosPlaisirs,5a677e08d3d5600a8c899732,True,Emballage Tout (L'),514-331-5157,,6995 boul. Thimens,Ville St_Laurent,H4S 2C7,,,,,
restosPlaisirs,5a8ae36a2ec448290c25f7c8,True,Nespresso,5143505508,,25 Sheppard Ave West,North York,M2N6S8,,,,,
restosPlaisirs,5a90d75661e4b219e495066f,True,Domaine du Nival,450-518-4818,,424 rang Bord de l'eau Ouest,Saint-Louis,J0G 1K0,,,,,
restosPlaisirs,5ab4092366169b1974af1b91,True,Explorage Inc,cc,,"100, chemin Richford",Frelinghsburg,J0J 1 C0,,,,,
restosPlaisirs,5ab40af766169b1974af1b98,True,Distribution Bucké.,b,,"1405, Graham-Bell suite 102",Boucherville,J4B 6A1,,,,,
restosPlaisirs,5acbb6ca46c1ca2aa89679a4,True,Ferme Orléans Inc.,(418) 828-2686,,7344 chemin Royal,St-Laurent-de-l'île-d'Orléans,G0A 3Z0,,,,,
restosPlaisirs,5ae0878f7726241a783d1473,True,Boulangerie première moisson,418-623-9161,,625 boul. Lebourneuf,Québec,G2J 1C3,,,,,
restosPlaisirs,5ae088d17726241a783d1475,True,Boulangerie Première Moisson,418-623-9161,,625 Boul.Lebourneuf,Québec,G2J 1C3,,,,,
restosPlaisirs,5ae4b18995c60e20eca28c13,True,Boucherie Rhéaume,418-849-7660,,511 rue Lepire,québec,G3G 1S8,,,,,
restosPlaisirs,5b01e0086732f713acb6122a,True,Vignes des Baccchantes Inc. (Les),514-452-1405,,"565, rue de laNoue",Hemmingford,H3E1S2,,,,,
restosPlaisirs,5b169e89cc39c70c10cddebf,True,Vegnature inc,(418)476-1364,,"258,Avenue Proulx",Québec,,,,,,
restosPlaisirs,5b2a74aeaa620f10e87254cc,True,Canard du village,(450) 772-2326,,724 Rang double,Saint-Pie,G1R 4W6,,,,,
restosPlaisirs,5b3b961ee9225c18549b8faf,True,Café Vittoria Distribution,8195648226,,1625 Belvedere,Sherbrooke,J1H4E4,Canada,Quebec,,,
restosPlaisirs,5b3bb1a4e9225c18549b8fc7,True,Saveurs du Baobab inc (Les),4186949222,,2904 rue du Refuge,Québec,G1W3V4,,,,,
restosPlaisirs,5b9faa9912aae41fa468e7fc,True,Jardins Écho Logiques (Les),(418)439-1098,,291 rue principale,St-Aimé des lacs,G0T 1S0,,,,,
restosPlaisirs,5bb684aac65de212601e20b0,True,Montagne Dorée,418-649-7575,,"652,St-Ignace",Québec,G1N 1P1,,,,,
restosPlaisirs,5bd499de04477131dc502342,True,Hector Larivee,514-521-8331,CA,1755 Bercy,Montréal,H2K 2T9,Canada,Québec,,,
restosPlaisirs,5be5e7c324eb841f503642f1,True,Domaine Le Grand Saint-Charles,5149715653,,995 Grand rang St-Charles,S--Paul d'Abbotsford,J0E 1A0,,,,,
restosPlaisirs,5bfed62aebd708372c105206,True,Gestion BC,4186949222,,126 rue des Turquoises,Boischatel,G0A 1H0,,,,,
restosPlaisirs,5c00330d07b1c4148c186d31,True,Fumoir St-Antoine Inc,(418) 240-2491,,983 boul. Mgr-de-Laval,Baie-St-Paul,G3Z 2W3,,,,,
restosPlaisirs,5c0428e5a2325b14c877240f,False,Vvog,(540) 658-2171,,29 place Chambly,Chambly,J3L 2Y7,,,,,
restosPlaisirs,5c6c3c059583d13a8c24c70e,True,Copies de la capitale,4186481911,,,,,,,,,
restosPlaisirs,5c7d378a6c30e23b0863b0ee,True,La Gamme.,4189866650,,377 Boul. René Lévesque O suite 101,Chandler,G0C1K0,,,,,
restosPlaisirs,5c890b47f917e724e4e5be05,True,BeCoffee,1(833)591-0477,,930 avenue de Bougainville,Quebec,G1S3A6,,,,,
restosPlaisirs,5c95551963de8c119471bbcb,True,Canneberge nutra-fruit inc,418-687-7704,,3200 Avenue Watt suite 108,Québec,G1X 4P8,,,,,
restosPlaisirs,5cf02d7c810f0f2a94382f56,True,Pisciculture Charlevoix,(418) 635-1168,,76 chemin st-Marc,Les éboulements,G0A 2M0,,,,,
restosPlaisirs,5d0b7fbe341694203cd95486,False,Catherine Riendeau,(581)985-6357,,,,,,,,,
restosPlaisirs,5d14d7e4591f7a286c7e7e11,True,Denis Carrier inc.,(418) 885-4590,,"1377, St-Philippe",St-Anselme,G0R2N0,,,,,
restosPlaisirs,5d1f4ba32a35c92fd0cf8823,True,Claude Larochelle,418-571-2639,,775 Av Émile-Coté,Québec,G1V 2N5,,,,,
restosPlaisirs,5d92104b2cfe3b0f78bdd789,True,Promotion Lépine inc.,418-687-0084,,2800 boul. Hamel,Québec,G1P 2J1,,,,,
restosPlaisirs,5dbc62c3bda7a91a0c5b7daf,True,GFS,(418) 840-5600,,8000 Armand Viau bur 100,Quebec,G2C 2E2,,,,,
restosPlaisirs,5ddd8141c614271f14af2fa5,True,Satau,5146315775,,,,,,,,,
restosPlaisirs,5de00aef6734f81f1ca2623a,True,KOMBUCHA DU MONT-FERRÉOL INC,418-476-0853,,140 rue du Mont-Ferréol,Saint-Ferréol-les-Neiges,G0A 3R0,,,,,
restosPlaisirs,5de687ee8b58b0113871e7fa,True,Monsieur T,418-930-6924,,710 rue bouvier,Québec,G2J 1C2,,,,,
restosPlaisirs,5dfb85ec67a76d1c8cd30095,True,Chevrerie de Charlevoix (la),(418)665-1655,,"131, rang St-Jean-Baptiste",La Malbaie,G5A 2E4,,,,,
restosPlaisirs,5dfd61e244f98713f069da0f,True,Devoray,4188062802,,550 avenue Godin,Québec,G1M 2K2,,,,,
restosPlaisirs,5dff983c8421470f4c55c077,True,Ferme Apicole Desrochers D Inc.,8195873471,,113 rang 2 Gravel,Ferme-Neuve,J0W 1C0,,,,,
restosPlaisirs,5e078dd714e2a61818b3e637,True,Coaster factory,1 866-233-7628,,44 head street,"Dundas, ON",L9H 3H3,,,,,
restosPlaisirs,5e09332f60aa66181ce8b4d2,True,Produits Maison MADAME CHOSE,5818140880,,5401 BOUL DES GALERIES,QUEBEC,,,,,,
restosPlaisirs,5e09337b60aa66181ce8b4da,True,Beigne d'antan,0000000000,,5401 boul des galeries,quebec,,,,,,
restosPlaisirs,5f0c45f763635e0ee448aa83,False,Ameta solution,1-888-452-6382,,1392 avenue de la gare,Mascouche,J7K 2Z2,,,,,
restosPlaisirs,5f0c93a363635e0ee448ce10,True,Magnan culture cycliste,418 998-9729,,104 2620 ave Dalton,Québec,G1P 3S4,,,,,
restosPlaisirs,5f1041f4e021ba15744491f2,True,Ferme basque de Charlevoix (La),418-639-2246,,813 rue St-Édouard,St-Urbain,G0A 4K0,,,,,
restosPlaisirs,5f46818082dc151bccab7d6d,True,Pierre Martin,(418)951-1992,,2615 boul du Versant Nord,Québec,G1V 1A3,,,,,
restosPlaisirs,5f5650d93b2cb81434d7e1ae,True,Ferme Martin Beaulieu,(418)247-7839,,349 chemi n des pionniers est,L'islet,G0R2B0,,,,,
restosPlaisirs,5f67750ce15c0a0f801cc0e6,True,Domaine St-Maxime,(418)478-8511,,140 rue de L'Église,Mont-Louis,G0E 1T0,,,,,
restosPlaisirs,5f6dc9eea399130e247f6830,True,Cidrerie / verger Bilodeau,(418) 828-9316,,1868 Chemin Royal,St-Pierre de l'Île d'Orléans,G0A 4E0,,,,,
restosPlaisirs,5f70a57ca175880ec0b2fba4,True,Ferme Sanglier Des Bois,(418)878-0010,,"440, rang Petit-Capsa","St-Augustin-de-Desmaures, Qc",G3A 1W8,,,,,
restosPlaisirs,5fb3ef9b48304d636a2c7be4,True,Porc Santé inc,(418) 888-3325,,"995, Avenue Bergeron",S--Agapit (QC),G0S 1Z0,,,,,
restosPlaisirs,5fc15768e7691b48fc8fe704,True,TRIBECA,450-593-3593,,8505 rue Samuel Hatt,Chambly,,,,,,
restosPlaisirs,5fc15800e7691b48fc8fe713,True,Noroi,450-418-3298,,6596 boul Choquette,Saint-Hyacinthe,J2S 8L1,,,,,
restosPlaisirs,60196893cfcf967ff480280f,True,PDF ÉTIQUETTES,418-248-5500,,100 ave de la Cour,Montmagny,G5V 2V9,,,,,
restosPlaisirs,6061e872ac0069392bc4b050,True,Camellia Sinensis,514-544-4002,,351 Emery,Montreal,H2X 1J2,,,,,
restosPlaisirs,6086af7abe12407d1163c04b,True,Micorazon,1514 777 6777,,4309 rue Hogan,montréal,H2H 2N2,,,,,
restosPlaisirs,60882365be12407d1163fa4d,True,ÉTIQUETTES POPULAIRES,418-623-2437,,1200 Av Galilée suite 100,Québec,GP1 4E3,,,,,
restosPlaisirs,6138b1fc1c40602896caf4aa,True,Martin Sauvageau L'affûteur,418-670-1672,,"107,rue Dussault",Donnacona (QC),G3M 1P4,,,,,
restosPlaisirs,613f852be0fbc7214032f02a,True,Racine et Cie inc.,999-999-9999,,10 rue St-Pierre,Rimouski,G5L 1T3,,,,,
restosPlaisirs,615c4d1d8e940a52364537f3,True,Du Capitaine ferme & vinaigrerie,(418) 829-2614,,4748 ch Royal,St-Jean-de l'île d'Orléans,G0A 3W0,,,,,
restosPlaisirs,615ee50d8e940a5236453d2d,True,Alternative vins et spiritueux (AWS),(999) 999-9999,,3077 chemin Dt-Louis,Québec,G1W 1R6,,,,,
restosPlaisirs,617b06429567622cd528f515,True,Écolo-Ref inc (réfrigération),(581) 981-1914,,1029 rue st-Vallier Ouest,Québec (Qc),G1N 1G5,,,,,
restosPlaisirs,618a6e749567622cd52984d3,True,Coquinerie Porc Santé inc,(418) 888-3325,,"995, rue Bergeron",Saint-Agapit,G0S 1Z0,,,,,
restosPlaisirs,61bb827c84e2c16fef0ff95f,True,Union Libre cidre & vin,450-295-2223,,1047 chemin Bruce,"Dunham, Québec",J0E 1M0,,,,,
restosPlaisirs,61bb83db84e2c16fef0ff967,True,Vignoble Côte des Limousins,450-361-8465,,1980 blv David Bouchard,"Roxton Pond, Québec",J0E 1Z0,,,,,
restosPlaisirs,61bb844184e2c16fef0ff969,True,Vignoble La Belle Alliance,450-539-0880,,239 chemin de Fulford,"Shefford, Québec",J2M 1B2,,,,,
restosPlaisirs,621932d307cae2616e728b02,True,Harrington,819-808-1646,,732 Chemin de la Rivière Rouge,Harrington QC,J8G 2S7,,,,,
restosPlaisirs,6228b3a807cae2616e737256,True,Rang 4 (le),450-759-7672,,841 4e rang ouest,St-Ambroise-de-Kildare,J0K1C0,,,,,
restosPlaisirs,62597d93ad16de3149738352,True,Gaspor,(418) 952-2621,,215 boul Maisonneuve,St-Jérôme,J5L 0A6,,,,,
restosPlaisirs,62607ee954171306ddf46cb4,True,Cru d'Abeille,(581) 997-4500,,496 rue du Christ-roi,Lévis,G6V 6E3,,,,,
restosPlaisirs,626080e554171306ddf46cbd,True,Le Ricaneux,(418) 887-3789,,5540 Rang Sud-Est,Saint-Charles-de-Bellechasse,G0R 2T0,,,,,
restosPlaisirs,627006ac4f2e3d4fb8fc2677,True,Brasserie Menaud,418-906-7677,,1 rue de la Rivière,Clermont,G4A 1B5,,,,,
restosPlaisirs,627007324f2e3d4fb8fc2679,True,Microbrasserie Les Grands Bois,418-266-3815,,415 rue Tessier est,Saint-Casimir,G0A 3L0,,,,,
restosPlaisirs,627007ef4f2e3d4fb8fc267b,True,Microbrasserie La Souche,418-956-6765,,22 1ere Avenue,Stoneham-et-Tewkesbury,G3C 0K7,,,,,
restosPlaisirs,629f61013bdc2211411ee67b,True,Boulangerie Canada bread,(855) 790-5880,,po box 11012,Montréal Qc,H3C 4W6,,,,,
restosPlaisirs,62c0d2d23bdc2211411fd8e3,True,Statera,581-998-8624,,101-750 boulvard Charest E,Québec,G1K 3J7,,,,,
restosPlaisirs,62f2a8d6130c7c22811e4af6,True,Épicerie Chanhda,(418) 204-5747,,538 avenue des oblats Québec,Québec,G1N1V4,,,,,
restosPlaisirs,633c63b3048d6a0e3b91e8d9,True,Première Moisson,4186239161,,625 boul. lebourgneuf,Québec,G2J 1C3,,,,,
restosPlaisirs,633c6400048d6a0e3b91e8db,True,Jardins Saint-Augustin,5819908992,,500 route 138,Saint-Augustin de Desmaures,G3A 1W7,,,,,
restosPlaisirs,633c7691048d6a0e3b91f63e,True,RÉFÉRENCE SYSTÈMES INC.,1-877-535-0997,,400-275 rue du Parvis,Québec,G1K 6G7,,,,,
restosPlaisirs,634d457677ee5e2b98156228,True,Coupe Champignon; Les Fraicheuirs d'Arthurville,1(514)912-3610,,80 rang du sault,Saint-Raphael,G0R 4C0,,,,,
restosPlaisirs,6351a0c777ee5e2b98156784,True,Les cochons tout ronds,418-623-4181,,5401 boulevard des Galeries,québec,G2K1N4,,,,,
restosPlaisirs,63530abd77ee5e2b981569d9,False,Ô Champignon,418-271-9169,,165 Avenue Lesage,québec,G1N 3S5,,,,,
restosPlaisirs,63530bb177ee5e2b981569db,True,O champignon,418-271-9169,,165 Avenue Lesage,Québec,G1N 3S5,,,,,
restosPlaisirs,635fda8077ee5e2b9815c789,True,Boulangerie La Fabrique,41866073,,647 avenue Godin,quebec,G1M 3E6,,,,,
restosPlaisirs,63815d5477ee5e2b98166e72,True,Domaine val brome,1-450 775-3379,,331 chemin de Brome,Lac-Brome,J0E 1S0,,,,,
restosPlaisirs,63c057452a7f04620cbf1658,True,Ferme Audet,4185727978,,"3574 chemin royal , saint francois de l'ile d'orleans",quebec,G0A 3SO,,,,,
restosPlaisirs,63dab84ed77da541d512ac4e,True,Ferme LMG,(418) 262-9793,,"595, 8e avenue",Québec,G1J 3L9,,,,,
restosPlaisirs,JxQRPxYmcC1roJghuC4L,True,Les mains pleins de pouces,(819)-448-3653,,140-1192 boul. Thibeau,Trois Rivières,G8T 9S6,CAN,QC,,,
restosPlaisirs,LTFjysAILK3RHrlKlhYy,True,PRODIS,(438)-887-9675,,1555 boul de l'avenir bur 306,Laval,H7S 2N5,Canada,Québec,,,
restosPlaisirs,Ulwoc6eUrgfaArPNy2Xf,True,Bovins Chalevoix Inc,,,280 chemin St-Laurent,Baie-St-Paul,G3Z 2L4,Canada,Québec,,,
restosPlaisirs,bE986LK61gWLzEqyiU8u,True,Ferme champ gauche,418-575-9996,CA,485 rue principale,Saint-Jacques de Leeds,G0N 1J0,Canada,Québec,,,
restosPlaisirs,cLTuTAZJu5ERatLlaJ4P,True,Madame Louise Côté,418-222-8189,CA,"565, avenue St-Jean-de-la-Lande",Saint-George,G5Z 0K9,Canada,Québec,,,
restosPlaisirs,cf5Eyu7RYWh857NFNboQ,True,GC2 productions,(418)-849-1549,,61 chemin de l'Anse,Lac Beauport,G3B 1A4,Canada,Québec,,,
restosPlaisirs,dQpvBC5hu3NSIyM2R9hz,True,Monsieur pain,(581)-398-0875,,255 rue de Singapour,Saint-Augustin-De-Desmaures,G3A 0P6,Canada,Québec,,,
restosPlaisirs,fPZHNR1oVaAnZKNHWhj3,True,cuisine centrale,418-780-3551,CA,"153-1005, St-Jean-Baptiste",Québec,G2K 0J1,Canada,QC,,,
restosPlaisirs,gH07vtJ9zk6uTwQ7mFwf,True,Monsieur Cocktail,418-204-2544,CA,160- 275 avenue St-Sacrement,Québec,G1N 3Y1,Canada,Québec,,,
restosPlaisirs,j8MCVNbgn7kTF9ARSOOY,True,Jardins de la terriere (Les),,,178 rang St-Jean-Baptiste,St-Urbain-De-Charlevoix,G0A4K0,Canada,Québec,,,
restosPlaisirs,nZ6UgrfzhahIfIAe5xvw,True,Forma uniformes,(450)-218-6009,,"17 Cité-Des-Jeunes, suite 120",Vaudreuil-Dorion,J7V 0N3,Canada,Québec,18443636762,,
restosPlaisirs,w4vMqlb8qFxdZWSSwnzh,True,Pot de vin,418-614-0746,CA,"84, Côte Sainte-Geneviève",Québec,1R 3K7,,Québec,,,
royalQuebec,6gQlNM3VaA1QxXPxShSu,True,MOLSON,888-743-8888,CA,"111, Boul. Robert Bourassa, suite 9000",Québec,H3C 2M1,Canada,Québec,,,
royalQuebec,VHcYvUMKhukpaIug0myt,True,GRANDMA EMILY INC,514-343-3661,CA,9470A  CHARLES-DE-LA-TOUR,MONTRÉAL,H4N 1M2,CANADA,QC,,,
santaCruz,2MD6hnGDgql0JgN1ovfT,True,Farine Basilic,581-980-3140,CA,"3572 rue de l’Hêtrière, A",Saint-Augustin-de-Desmaures,G3A 2L4,Canada,Québec,,,
santaCruz,57c44a535dcea3a00dbbeade,True,Gibiers Canabec,,,115 Rue des Grands Lacs,Saint-Augustin-de-Desmaures,G3A2T9,,,,,
santaCruz,58cfeae471f98c7021b378dc,True,Norref,,,,,,,,,,
santaCruz,58f922dde288cc1d4014084a,True,"Agropur, Division Natrel",,,,,,,,,,
santaCruz,58f93f27153580221c585ff1,True,Nador,,,625 rue du Marais,Ville de Québec,G1M2Y2,,,,,
santaCruz,58f97dfe71d87b0cdc2530bc,True,Maison Gourmet,,,394 Rue Morse,Ville de Québec,G1N4L4,,,,,
santaCruz,597a15cee1db48d408c9d590,True,Alex Coulombe,,,2300 rue Cyrille-Duquet,Québec,G1N2G5,,,,,
santaCruz,5a20d5f3849d512218308fcf,True,Nador INC.,,,,,,,,,,
santaCruz,5a5519a46377262214e9e9ce,True,Les Cafés Honoré inc.,,,2530 boul. louis-xIv,quebec,g1g 1b5,,,,,
santaCruz,5ab51fcd2c5d2f1ed41fd96a,True,Épices de cru,,,"2222, Letourneux",Montréal,H1V2N6,,,,,
santaCruz,5ae89ecd0f349017508b6256,True,Ecolab,,,,,,,,,,
santaCruz,5af1c366b4632f2930e32bb5,True,Boulangerie La Fabrique,,,647 Avenue Godin,Québec,G1M3E6,,,,,
santaCruz,5b0bf9651fe0700538e0dccc,True,Benrico,,,2022 Lavoisier suite 198,quebec,g1n 4l5,,,,,
santaCruz,5cbb9fc0f655621e08151013,True,Aux Terroirs-,,,,,,,,,,
santaCruz,5cdd326a21cf402acc7ad9e0,True,Boucherie Rhéaume,,,511 rue Le Pire,Ville de Québec,G3G1S8,,,,,
santaCruz,5deaacec88ea491cb8f16157,True,Viandex,,,195 rue joly,Québec,G1L1N7,,,,,
santaCruz,5yNa0Nf1iXORqtZPOCqi,True,Microbrasserie Beaux-Prés,418-702-1128,CA,9430 Boul Sainte-Anne,Sainte-Anne de Beaupré,G0A 3C0,Canada,Québec,,,
santaCruz,604b7b6a1c2adf97c05d3cbb,True,Molson Coors,,,5105 rue John Molson,Quebec,G1X3X4,,,,,
santaCruz,6067350f5603f8a85c67d896,True,Nespresso,,,,,,,,,,
santaCruz,6115651e737f01111c6168e5,True,Les importations Oléa inc,,,C.P. 20014 Succ. Belvédère,Québec,,,,,,
santaCruz,61f82f1862d8435bd02b5c66,True,Transbroue,,,950-2350 rue Dickson,Longueuil,H1N3T1,,,,,
santaCruz,63d80d435142471baf000006,True,Lagabière Brasserie artisanale,,,537 Saint-jean-sur-Richelieu,Québec,J2X5T5,,,,,
santaCruz,64b84af31abc9a10b7000018,True,Emballage de la capitale missing items,,,,,,,,,,
santaCruz,7SE9AsJt4U98j4K1YBsm,True,Microbrasserie La souche,418-848-8529,CA,22 1er avenue Stoneham-et-Tewkesbury,Québec,G3C 0K7,Canada,Québec,,,
santaCruz,9gZx5zQSZfUvE8QSatCe,True,Aliments Desforges,(418)-825-9910,,"475, av Ste-Brigitte de Laval",Québec,G0A 3K0,Canada,Québec,,,
santaCruz,B70E2BfySQq2xY0Nswlw,True,Microbrasserie Madawaska,,,612 Av. Principale,Dégelis,G5T 0E2,Canada,Québec,,,
santaCruz,B9Res68pxSjpnOiu3BmI,True,Le Bilboquet Microbrasserie,450-418-8008,CA,600 Boulevard Choquette ,Saint-Hyacinthe,J2S 8E1,Canada,Québec,105,,
santaCruz,DtKrAdbb6xusjgk876Ld,True,FLB Fruits et légumes Beauport,418-661-6938,CA,275 av. du semoir,Québec,G1C 7V5,Canada,QC,,,
santaCruz,FLF6E4ZpdDGXw0AMvcPq,True,Bièrerie Shelton,514-838-5592,CA,2100 Montée Saint-Jean-Baptiste ,Saint-Mathieu-de-Beloeil,J3G 0T5,Canada,Québec,,,
santaCruz,GpzSfqBGLUATGndrQChT,True,Idéal - Fût et Gaz,450-267-0381,CA,158 Rue Royal,Les Coteaux,J7X1A6,Canada,Québec,,,
santaCruz,Jply6rZD0cZB9GjtrCG3,True,Tatum café & brûlerie,418-266-2128,CA,2530 Boulevard Louis-XIV,Québec,G1B 1B5,Canada,Québec,,,
santaCruz,NwwwiubEunJM0rdFqfxQ,True,Microbrasserie Verso,418-254-1499,CA,1415-B 277 Lac- Etchemin ,Québec,G0R 1S0,Canada,Québec,,,
santaCruz,Q13rRQ2Rk9P9JnXFh4J5,True,Microbrasserie Beauregard,514-865-2693,CA,2253 Rue Dandurand,Montréal,H2G 1Z3,Canada,Québec,,,
santaCruz,RcXa2iTxzOPKRL1j1naW,True,Bar Pression,418-845-4210,CA,7815-A Avenue Charles-Borromée,Québec,G3E1A9,Canada,Québec,,,
santaCruz,RhM2785dYrJBNcfCOuHz,True,Microbrasserie La Barberie,418-271-4373,CA,310 rue Saint-Roch,Québec,G1K 6S2,Canada,Québec,,,
santaCruz,SEI1NjjYUApIAdXm1wf2,True,Lobeva Microbrasserie,514-434-3640,CA,10292 rue de Églantiers ,Montréal ,H1C 2B5,Canada,Québec,,,
santaCruz,T971WJtJwOIKnqegCXzB,True,Ferme Champ Gauche,418-575-9996,CA,485 Rue Principale,Saint-Jacques de Leeds,G0N 1J0,Canada,Québec,,,
santaCruz,XzKzAD6uPnLz7JLKBFqn,True,GFS Service alimentaire Gordon,(418) 840-5600,,8000 Rue Armand-Viau #100,Québec,G2C 2E2,Canada,Québec,1,46.82404259999999,-71.34843339999999
santaCruz,drizCGvBzqLQH4l2PsmM,True,Microbrasserie Charlevoix,418-435-3877,CA,6 Rue Paul-René Tremblay,Baie-Saint-Paul,G3Z 3E4,Canada,Québec,,,
santaCruz,glkrKWdjQ3p7cynx2ROD,True,Saputo,514-328-3608,CA,2365 chemin de la cote-de-liesse,Montréal,H4N 2M7,Canada,QC,,,
santaCruz,naFmvU4iWL2g6hMLpxCw,True,DRB Dristribution Alimentaire,418-883-2071,CA,15 Industrielle ,Sainte-Claire,G0R 2V0,Canada,Québec,,,
santaCruz,ozRiIWrSj2eX2cWOghiL,True,Les emballages L.Boucher,418-681-1113,CA,2905 avenue Watt,Québec,G1X 3W1,Canada,QC,,,
santaCruz,rexi2KQ7Hc0X8yOc7v99,True,Microbrasserie Triani,450-621-5255,CA,901 rue des Forges,Terrebonne,J6Y 0J9,Canada,Québec,,,
santaCruz,wyFDvdJubyDi103CkUyh,True,Microbrasserie Iconic,514-369-7216,CA,4850 Rue St-Amboise #106,Montréal,H4C 3N8,Canada,Qubébec,,,
sesameRestaurant,46vZGQ1TtkuRXGIAJ6yB,True,Hector Larivée,514-521-8331,CA,1755 rue Bercy,Montreal,h2k2t9,Canada,Quebec,,,
sesameRestaurant,5uHApGH4w2Z3k87ryqcJ,True,Le vin dans les voiles,514-374-7070,CA,"375-2065, rue Parthenais",Montreal,H2K 3T2,Canada,Quebec,,,
sesameRestaurant,5wfogqKmQPm2GyhlIwZr,True,Frandon,514-856-0752,CA,"6790, boulevard des Grandes-Prairies",Saint-Léonard,H1P 3P3,Canada,Quebec,,,
sesameRestaurant,6TnWWvmU139w0lxU1vop,True,Les huiles végétales C.P.,800-363-5751,CA,"719, boul. Industriel, bureau 101, Blainville (Québec)",Blainville ,J7C 3V3,Canada,Quebec,,,
sesameRestaurant,9BPbq2upyUPXzaV1MbSF,True,Dubord & Rainville,514-735-6111,CA,"4045, boulevard Poirier",Saint-Laurent,H4R 2G9,Canada,Quebec,,,
sesameRestaurant,BQ9l0M3sSQwACKtpxz6V,True,Groupe Sesame Inc.,,,380 rue saint jacques o,Montreal,H2Y 1S1,Canada,Quebec,,,
sesameRestaurant,DBZ0axNFVI8sgNj89nCO,True,SAQ,866-873-2020,CA,"7500, rue Tellier",Montreal,H1N 3W5,Canada,Quebec,,,
